#ID USER ENTITLEMENT
6132 198 115
6133 189 112
6134 113 71
6135 303 271
6136 272 247
6137 265 115
6138 127 253
6139 159 65
6140 171 104
6141 198 101
6142 16 150
6143 126 97
6144 218 68
6145 196 29
6146 182 59
6147 292 106
6148 267 74
6149 217 122
6150 259 123
6151 263 128
6152 104 76
6153 81 268
6154 253 80
6155 184 29
6156 198 116
6157 234 91
6158 210 40
6159 247 308
6160 292 80
6161 172 61
6162 101 81
6163 312 341
6164 166 79
6165 212 27
6166 122 80
6167 202 245
6168 169 94
6169 188 126
6170 331 374
6171 180 174
6172 234 116
6173 44 250
6174 150 67
6175 264 81
6176 173 28
6177 98 96
6178 17 90
6179 220 247
6180 301 80
6181 99 111
6182 227 113
6183 260 181
6184 134 54
6185 268 50
6186 267 43
6187 303 365
6188 219 114
6189 172 122
6190 18 68
6191 109 92
6192 318 322
6193 104 120
6194 166 34
6195 151 115
6196 336 53
6197 104 39
6198 227 33
6199 303 313
6200 182 156
6201 327 40
6202 319 347
6203 74 266
6204 282 117
6205 257 96
6206 177 71
6207 347 192
6208 250 107
6209 271 96
6210 294 83
6211 244 118
6212 60 44
6213 293 52
6214 226 28
6215 328 333
6216 160 68
6217 123 33
6218 326 358
6219 106 129
6220 52 92
6221 289 84
6222 194 60
6223 132 56
6224 139 209
6225 314 361
6226 134 129
6227 116 31
6228 168 91
6229 103 123
6230 181 89
6231 297 57
6232 189 128
6233 264 88
6234 138 249
6235 309 382
6236 225 83
6237 230 45
6238 197 106
6239 327 56
6240 240 44
6241 258 50
6242 306 347
6243 203 43
6244 157 58
6245 129 122
6246 117 34
6247 160 110
6248 265 58
6249 162 62
6250 144 84
6251 228 105
6252 273 100
6253 48 58
6254 251 66
6255 148 32
6256 295 117
6257 324 343
6258 88 132
6259 143 125
6260 158 95
6261 225 120
6262 273 73
6263 163 80
6264 324 96
6265 109 95
6266 25 11
6267 133 39
6268 144 44
6269 144 28
6270 190 79
6271 197 249
6272 337 168
6273 302 70
6274 126 117
6275 101 110
6276 257 81
6277 204 73
6278 282 92
6279 151 59
6280 156 76
6281 307 39
6282 137 71
6283 255 114
6284 182 95
6285 227 66
6286 248 75
6287 115 77
6288 167 49
6289 140 89
6290 173 53
6291 213 101
6292 164 49
6293 268 96
6294 196 113
6295 124 167
6296 138 67
6297 112 105
6298 110 93
6299 133 52
6300 189 40
6301 252 115
6302 257 111
6303 247 91
6304 197 29
6305 263 210
6306 303 94
6307 215 212
6308 126 37
6309 242 80
6310 105 30
6311 160 104
6312 84 262
6313 164 94
6314 260 49
6315 221 29
6316 250 104
6317 261 34
6318 144 62
6319 157 67
6320 117 68
6321 178 59
6322 356 531
6323 247 223
6324 143 86
6325 110 51
6326 237 61
6327 179 38
6328 165 247
6329 130 97
6330 59 128
6331 160 108
6332 142 46
6333 105 99
6334 290 224
6335 234 103
6336 207 75
6337 331 72
6338 127 48
6339 105 92
6340 199 129
6341 243 229
6342 122 82
6343 128 107
6344 219 106
6345 193 52
6346 249 63
6347 240 120
6348 206 86
6349 251 86
6350 146 68
6351 303 11
6352 306 76
6353 58 38
6354 172 102
6355 98 81
6356 325 383
6357 284 35
6358 284 87
6359 134 128
6360 208 249
6361 197 104
6362 156 38
6363 347 193
6364 143 66
6365 112 57
6366 235 117
6367 312 343
6368 106 61
6369 101 69
6370 172 128
6371 341 122
6372 341 126
6373 275 67
6374 137 103
6375 229 92
6376 146 60
6377 310 338
6378 282 76
6379 174 52
6380 319 381
6381 103 67
6382 225 8
6383 101 31
6384 202 79
6385 152 86
6386 116 68
6387 318 318
6388 296 109
6389 190 183
6390 222 125
6391 334 114
6392 188 97
6393 228 79
6394 105 88
6395 191 92
6396 110 102
6397 29 81
6398 320 321
6399 256 184
6400 287 64
6401 151 34
6402 155 77
6403 212 28
6404 180 196
6405 104 41
6406 266 30
6407 159 103
6408 292 79
6409 311 330
6410 48 97
6411 282 58
6412 269 35
6413 215 89
6414 266 100
6415 187 42
6416 176 33
6417 156 75
6418 137 112
6419 209 120
6420 132 74
6421 298 125
6422 207 64
6423 257 38
6424 141 112
6425 160 36
6426 318 64
6427 128 29
6428 293 38
6429 179 129
6430 140 47
6431 58 63
6432 107 113
6433 105 82
6434 237 83
6435 154 71
6436 152 29
6437 281 88
6438 324 387
6439 211 33
6440 152 75
6441 324 66
6442 236 298
6443 133 72
6444 258 46
6445 199 74
6446 184 104
6447 165 115
6448 134 70
6449 133 71
6450 252 112
6451 236 247
6452 283 73
6453 261 76
6454 198 75
6455 268 125
6456 302 356
6457 275 34
6458 307 389
6459 314 35
6460 149 81
6461 300 66
6462 244 97
6463 182 207
6464 247 190
6465 274 80
6466 223 77
6467 144 54
6468 266 61
6469 248 236
6470 177 90
6471 177 108
6472 161 98
6473 208 53
6474 309 353
6475 326 381
6476 142 128
6477 158 43
6478 324 389
6479 225 225
6480 274 58
6481 106 50
6482 140 116
6483 230 34
6484 197 70
6485 238 47
6486 99 110
6487 269 79
6488 202 85
6489 225 160
6490 302 46
6491 330 323
6492 55 254
6493 176 127
6494 150 99
6495 248 166
6496 297 75
6497 203 102
6498 264 94
6499 212 30
6500 187 107
6501 51 55
6502 105 49
6503 264 53
6504 23 98
6505 194 83
6506 128 45
6507 304 45
6508 16 55
6509 182 195
6510 302 317
6511 157 84
6512 210 52
6513 261 189
6514 316 57
6515 180 73
6516 209 96
6517 187 64
6518 336 63
6519 319 346
6520 250 72
6521 260 98
6522 291 88
6523 322 48
6524 312 49
6525 286 66
6526 157 40
6527 213 88
6528 262 34
6529 130 58
6530 181 118
6531 246 35
6532 159 28
6533 237 88
6534 127 66
6535 172 43
6536 197 80
6537 264 86
6538 336 77
6539 266 51
6540 292 52
6541 303 28
6542 287 105
6543 268 30
6544 232 95
6545 241 118
6546 234 29
6547 240 46
6548 263 96
6549 204 119
6550 188 128
6551 238 127
6552 153 97
6553 19 84
6554 305 358
6555 125 114
6556 312 40
6557 213 61
6558 283 69
6559 260 69
6560 16 41
6561 333 123
6562 179 64
6563 282 94
6564 222 119
6565 163 60
6566 164 98
6567 242 98
6568 179 245
6569 347 194
6570 114 39
6571 58 126
6572 246 121
6573 151 48
6574 164 102
6575 320 316
6576 322 11
6577 196 75
6578 187 119
6579 172 64
6580 302 379
6581 217 99
6582 215 98
6583 326 66
6584 109 73
6585 206 27
6586 177 128
6587 242 97
6588 283 29
6589 314 327
6590 166 75
6591 205 62
6592 57 32
6593 183 122
6594 52 51
6595 251 119
6596 152 100
6597 200 92
6598 204 107
6599 130 96
6600 52 59
6601 115 32
6602 100 45
6603 65 129
6604 197 65
6605 288 48
6606 223 127
6607 331 362
6608 198 37
6609 308 376
6610 294 48
6611 220 72
6612 168 82
6613 16 66
6614 337 199
6615 271 51
6616 252 93
6617 51 75
6618 118 248
6619 165 94
6620 213 60
6621 196 112
6622 214 112
6623 48 28
6624 154 34
6625 167 58
6626 343 56
6627 200 70
6628 294 111
6629 312 321
6630 291 99
6631 327 366
6632 218 47
6633 291 106
6634 204 34
6635 127 245
6636 147 88
6637 227 121
6638 113 99
6639 272 45
6640 337 39
6641 246 63
6642 50 90
6643 194 41
6644 162 28
6645 307 88
6646 125 51
6647 103 84
6648 54 74
6649 215 224
6650 72 264
6651 118 72
6652 200 31
6653 144 104
6654 104 90
6655 137 58
6656 265 77
6657 123 114
6658 273 249
6659 134 30
6660 199 116
6661 135 58
6662 206 100
6663 309 330
6664 297 58
6665 124 210
6666 113 88
6667 130 42
6668 239 137
6669 313 47
6670 141 122
6671 101 246
6672 306 327
6673 226 27
6674 151 101
6675 210 101
6676 179 107
6677 280 87
6678 166 113
6679 329 53
6680 205 97
6681 232 85
6682 167 85
6683 113 73
6684 105 51
6685 57 94
6686 141 35
6687 54 87
6688 184 56
6689 149 45
6690 250 83
6691 158 122
6692 199 59
6693 311 44
6694 190 151
6695 165 87
6696 262 219
6697 165 77
6698 277 78
6699 184 82
6700 60 67
6701 126 57
6702 199 88
6703 297 64
6704 185 70
6705 203 32
6706 163 35
6707 316 345
6708 104 86
6709 292 76
6710 228 119
6711 147 110
6712 285 100
6713 145 30
6714 150 52
6715 287 72
6716 309 49
6717 308 351
6718 148 61
6719 322 384
6720 327 49
6721 130 57
6722 229 45
6723 336 264
6724 224 61
6725 152 119
6726 262 36
6727 169 31
6728 249 102
6729 54 88
6730 130 123
6731 234 34
6732 112 38
6733 184 31
6734 154 44
6735 55 54
6736 16 141
6737 310 12
6738 162 106
6739 165 68
6740 268 111
6741 149 100
6742 184 86
6743 294 74
6744 279 247
6745 313 45
6746 133 112
6747 240 127
6748 295 52
6749 112 102
6750 148 45
6751 138 85
6752 198 47
6753 331 366
6754 11 125
6755 303 337
6756 124 199
6757 190 50
6758 156 45
6759 190 201
6760 18 75
6761 154 120
6762 122 43
6763 141 81
6764 247 117
6765 103 38
6766 158 31
6767 285 103
6768 105 28
6769 238 50
6770 289 106
6771 338 71
6772 331 290
6773 144 127
6774 237 106
6775 130 119
6776 257 115
6777 299 60
6778 208 61
6779 52 60
6780 274 63
6781 331 97
6782 224 45
6783 19 34
6784 197 86
6785 124 105
6786 252 44
6787 306 274
6788 49 73
6789 143 80
6790 185 33
6791 50 61
6792 139 160
6793 115 117
6794 100 89
6795 115 68
6796 179 112
6797 326 39
6798 150 97
6799 150 68
6800 144 47
6801 107 28
6802 198 74
6803 115 28
6804 257 69
6805 276 103
6806 289 59
6807 164 85
6808 281 73
6809 313 342
6810 301 47
6811 55 46
6812 246 72
6813 337 38
6814 195 117
6815 153 29
6816 152 123
6817 175 78
6818 292 95
6819 310 101
6820 308 28
6821 153 245
6822 180 161
6823 257 109
6824 288 30
6825 242 245
6826 133 88
6827 160 115
6828 125 145
6829 247 124
6830 229 31
6831 265 94
6832 258 44
6833 204 60
6834 203 60
6835 125 87
6836 166 102
6837 268 69
6838 145 98
6839 226 247
6840 228 99
6841 271 34
6842 328 331
6843 227 96
6844 183 29
6845 117 30
6846 317 323
6847 124 93
6848 308 372
6849 311 271
6850 204 62
6851 263 125
6852 318 58
6853 312 336
6854 17 119
6855 194 63
6856 330 359
6857 304 31
6858 305 101
6859 266 98
6860 236 85
6861 214 73
6862 269 27
6863 142 95
6864 216 122
6865 274 249
6866 52 62
6867 155 63
6868 269 122
6869 200 129
6870 144 48
6871 230 63
6872 317 275
6873 223 246
6874 189 103
6875 211 94
6876 125 27
6877 149 109
6878 193 77
6879 272 39
6880 309 290
6881 204 33
6882 124 196
6883 311 62
6884 274 82
6885 245 247
6886 246 52
6887 216 78
6888 122 126
6889 17 44
6890 118 120
6891 244 42
6892 276 101
6893 290 139
6894 275 99
6895 112 56
6896 193 93
6897 184 118
6898 325 388
6899 310 347
6900 202 123
6901 310 357
6902 278 129
6903 293 74
6904 103 83
6905 111 245
6906 115 71
6907 333 124
6908 242 70
6909 242 74
6910 158 73
6911 185 34
6912 179 104
6913 326 60
6914 102 26
6915 155 46
6916 184 34
6917 306 275
6918 103 55
6919 223 71
6920 314 96
6921 18 111
6922 237 69
6923 210 95
6924 269 41
6925 176 88
6926 155 102
6927 232 119
6928 294 95
6929 251 39
6930 126 34
6931 219 50
6932 173 26
6933 266 112
6934 324 358
6935 261 24
6936 356 193
6937 234 102
6938 231 110
6939 29 92
6940 148 54
6941 182 160
6942 306 92
6943 106 99
6944 226 106
6945 162 111
6946 160 79
6947 109 27
6948 302 13
6949 264 33
6950 127 64
6951 229 99
6952 229 42
6953 159 124
6954 134 249
6955 163 69
6956 117 76
6957 318 54
6958 264 90
6959 164 65
6960 224 77
6961 305 275
6962 154 247
6963 250 63
6964 132 59
6965 292 110
6966 173 107
6967 221 126
6968 125 167
6969 169 102
6970 329 65
6971 316 59
6972 291 47
6973 113 107
6974 247 300
6975 19 88
6976 136 74
6977 290 110
6978 200 61
6979 215 138
6980 122 85
6981 205 47
6982 173 71
6983 312 37
6984 124 70
6985 231 109
6986 16 240
6987 124 122
6988 105 37
6989 243 96
6990 249 110
6991 153 111
6992 194 117
6993 212 128
6994 197 56
6995 130 63
6996 109 82
6997 147 101
6998 220 120
6999 149 56
7000 141 247
7001 121 42
7002 302 364
7003 331 387
7004 323 361
7005 309 320
7006 211 122
7007 196 58
7008 126 245
7009 321 364
7010 227 67
7011 130 122
7012 180 82
7013 104 68
7014 258 99
7015 259 96
7016 118 82
7017 215 65
7018 17 126
7019 55 35
7020 150 57
7021 147 117
7022 308 48
7023 290 88
7024 245 125
7025 248 168
7026 185 37
7027 124 139
7028 210 115
7029 260 155
7030 133 91
7031 121 51
7032 319 327
7033 101 245
7034 343 43
7035 239 181
7036 48 53
7037 132 90
7038 23 61
7039 185 120
7040 305 43
7041 236 46
7042 151 102
7043 275 101
7044 141 102
7045 139 175
7046 48 56
7047 229 129
7048 101 48
7049 327 318
7050 171 47
7051 248 209
7052 203 34
7053 162 88
7054 207 117
7055 288 82
7056 328 87
7057 60 80
7058 274 33
7059 322 56
7060 178 124
7061 153 72
7062 260 63
7063 17 103
7064 176 38
7065 318 266
7066 273 63
7067 117 33
7068 343 72
7069 142 123
7070 151 74
7071 317 316
7072 200 116
7073 261 132
7074 294 128
7075 160 26
7076 207 69
7077 280 70
7078 18 100
7079 143 217
7080 295 48
7081 171 39
7082 124 220
7083 29 60
7084 137 76
7085 299 44
7086 101 86
7087 145 102
7088 168 109
7089 293 105
7090 180 149
7091 154 115
7092 151 37
7093 280 61
7094 208 66
7095 29 55
7096 11 113
7097 232 70
7098 220 52
7099 98 246
7100 336 65
7101 168 30
7102 191 41
7103 199 127
7104 182 210
7105 260 72
7106 279 73
7107 195 36
7108 272 117
7109 317 339
7110 167 245
7111 225 168
7112 319 366
7113 49 52
7114 118 93
7115 143 35
7116 266 96
7117 212 75
7118 118 74
7119 76 264
7120 214 57
7121 190 49
7122 312 70
7123 326 350
7124 210 113
7125 138 80
7126 222 42
7127 163 32
7128 194 79
7129 54 91
7130 128 116
7131 337 65
7132 288 129
7133 221 71
7134 278 34
7135 19 75
7136 198 57
7137 238 62
7138 122 123
7139 55 91
7140 246 109
7141 165 30
7142 292 33
7143 230 59
7144 113 60
7145 260 199
7146 240 40
7147 228 31
7148 220 45
7149 328 65
7150 177 104
7151 246 27
7152 53 41
7153 262 248
7154 158 27
7155 153 101
7156 117 122
7157 190 69
7158 184 36
7159 278 96
7160 132 76
7161 323 52
7162 263 109
7163 124 233
7164 225 46
7165 118 39
7166 166 245
7167 280 76
7168 261 177
7169 211 40
7170 236 93
7171 57 95
7172 17 106
7173 186 32
7174 109 49
7175 58 44
7176 150 49
7177 105 33
7178 315 374
7179 305 65
7180 214 88
7181 256 68
7182 245 116
7183 11 56
7184 199 119
7185 259 34
7186 270 101
7187 331 339
7188 184 95
7189 152 118
7190 356 386
7191 266 35
7192 290 143
7193 127 46
7194 211 57
7195 283 112
7196 293 106
7197 286 28
7198 225 239
7199 247 173
7200 172 120
7201 178 108
7202 210 105
7203 306 59
7204 300 58
7205 189 30
7206 157 55
7207 130 86
7208 285 28
7209 115 41
7210 168 106
7211 212 26
7212 269 105
7213 308 51
7214 111 63
7215 255 77
7216 52 66
7217 314 74
7218 328 67
7219 283 88
7220 189 249
7221 272 63
7222 137 78
7223 245 84
7224 191 104
7225 220 30
7226 78 266
7227 176 58
7228 188 98
7229 221 93
7230 201 92
7231 152 52
7232 268 91
7233 68 274
7234 83 113
7235 295 34
7236 219 98
7237 336 107
7238 29 111
7239 249 46
7240 152 83
7241 253 86
7242 165 28
7243 187 35
7244 209 54
7245 197 85
7246 356 63
7247 311 97
7248 246 32
7249 269 126
7250 159 105
7251 248 80
7252 227 123
7253 130 50
7254 17 51
7255 123 74
7256 229 96
7257 276 32
7258 134 53
7259 215 247
7260 174 76
7261 162 44
7262 241 84
7263 249 36
7264 265 93
7265 269 91
7266 125 240
7267 180 246
7268 133 61
7269 135 38
7270 261 98
7271 302 38
7272 117 45
7273 259 40
7274 338 36
7275 281 38
7276 16 217
7277 235 51
7278 267 60
7279 168 95
7280 132 94
7281 245 119
7282 153 96
7283 111 31
7284 16 24
7285 269 90
7286 323 12
7287 123 115
7288 265 118
7289 103 106
7290 109 245
7291 152 125
7292 288 92
7293 137 50
7294 103 31
7295 260 170
7296 331 376
7297 140 115
7298 319 39
7299 204 249
7300 103 105
7301 169 64
7302 356 276
7303 315 38
7304 193 129
7305 299 64
7306 213 98
7307 259 128
7308 283 95
7309 114 95
7310 191 87
7311 236 118
7312 239 191
7313 295 77
7314 237 127
7315 17 83
7316 141 76
7317 162 125
7318 118 73
7319 164 88
7320 195 61
7321 236 113
7322 186 52
7323 106 66
7324 142 116
7325 159 245
7326 118 124
7327 162 78
7328 101 84
7329 191 59
7330 316 46
7331 219 115
7332 343 64
7333 236 110
7334 194 40
7335 209 67
7336 135 123
7337 216 64
7338 245 93
7339 115 39
7340 140 80
7341 5 16
7342 98 78
7343 214 122
7344 310 97
7345 281 78
7346 331 326
7347 313 369
7348 223 95
7349 104 107
7350 261 120
7351 208 74
7352 279 114
7353 356 194
7354 347 189
7355 167 39
7356 185 98
7357 347 203
7358 175 72
7359 222 52
7360 317 328
7361 116 125
7362 194 56
7363 255 73
7364 175 38
7365 277 101
7366 307 362
7367 124 1
7368 65 265
7369 280 129
7370 268 71
7371 155 65
7372 277 87
7373 166 36
7374 347 165
7375 331 359
7376 107 112
7377 300 52
7378 294 107
7379 126 29
7380 209 47
7381 318 65
7382 242 69
7383 211 77
7384 17 115
7385 215 128
7386 221 63
7387 155 91
7388 154 245
7389 54 118
7390 270 82
7391 50 91
7392 161 76
7393 143 51
7394 122 65
7395 329 346
7396 177 102
7397 207 97
7398 255 80
7399 128 123
7400 312 12
7401 132 103
7402 278 92
7403 142 42
7404 110 91
7405 209 115
7406 220 29
7407 279 88
7408 179 67
7409 290 208
7410 135 113
7411 208 59
7412 323 320
7413 179 58
7414 321 97
7415 161 54
7416 163 99
7417 132 105
7418 260 248
7419 129 37
7420 329 273
7421 191 127
7422 190 105
7423 18 105
7424 314 320
7425 193 122
7426 147 42
7427 248 143
7428 194 55
7429 144 30
7430 226 129
7431 356 214
7432 209 55
7433 262 41
7434 122 95
7435 226 108
7436 18 128
7437 101 126
7438 175 98
7439 342 115
7440 231 249
7441 292 32
7442 314 55
7443 282 65
7444 263 61
7445 278 35
7446 58 251
7447 58 66
7448 235 106
7449 249 57
7450 101 52
7451 258 63
7452 336 91
7453 215 203
7454 128 76
7455 328 360
7456 187 61
7457 195 77
7458 193 70
7459 212 39
7460 48 66
7461 219 48
7462 343 40
7463 208 129
7464 139 60
7465 264 124
7466 17 72
7467 310 69
7468 222 77
7469 308 344
7470 326 52
7471 159 79
7472 197 107
7473 128 245
7474 141 123
7475 150 92
7476 175 32
7477 184 55
7478 321 351
7479 218 107
7480 124 237
7481 258 37
7482 320 351
7483 133 117
7484 140 26
7485 57 87
7486 274 101
7487 221 55
7488 244 115
7489 109 26
7490 281 72
7491 144 92
7492 326 89
7493 331 327
7494 140 45
7495 176 122
7496 132 89
7497 340 120
7498 277 55
7499 308 341
7500 218 97
7501 29 113
7502 155 96
7503 166 116
7504 325 364
7505 302 270
7506 318 315
7507 205 45
7508 134 60
7509 142 51
7510 296 61
7511 222 109
7512 275 124
7513 257 104
7514 194 127
7515 158 69
7516 295 100
7517 154 60
7518 17 35
7519 58 42
7520 53 78
7521 236 102
7522 192 266
7523 113 32
7524 142 111
7525 200 36
7526 261 215
7527 187 87
7528 225 45
7529 310 50
7530 235 119
7531 293 127
7532 243 117
7533 290 80
7534 220 49
7535 52 52
7536 159 30
7537 203 121
7538 17 53
7539 215 182
7540 243 132
7541 201 90
7542 356 504
7543 124 22
7544 278 64
7545 329 374
7546 114 49
7547 116 104
7548 260 111
7549 220 38
7550 49 95
7551 180 103
7552 160 32
7553 229 57
7554 170 91
7555 117 41
7556 164 128
7557 175 40
7558 100 97
7559 286 125
7560 121 59
7561 303 360
7562 146 38
7563 314 19
7564 117 91
7565 308 61
7566 328 88
7567 146 61
7568 208 80
7569 321 54
7570 239 124
7571 218 49
7572 290 102
7573 285 82
7574 247 164
7575 229 97
7576 59 119
7577 251 91
7578 316 274
7579 186 122
7580 259 52
7581 109 96
7582 293 101
7583 157 31
7584 320 68
7585 50 97
7586 197 120
7587 147 120
7588 171 53
7589 265 68
7590 173 123
7591 298 123
7592 122 27
7593 277 61
7594 52 63
7595 237 113
7596 257 66
7597 319 283
7598 23 89
7599 159 109
7600 286 114
7601 239 150
7602 260 46
7603 279 92
7604 321 47
7605 150 85
7606 181 49
7607 178 101
7608 316 321
7609 126 246
7610 270 93
7611 324 369
7612 154 213
7613 270 37
7614 273 57
7615 262 73
7616 155 101
7617 55 257
7618 241 50
7619 174 117
7620 286 89
7621 247 153
7622 144 245
7623 319 353
7624 267 71
7625 322 341
7626 224 69
7627 140 67
7628 268 46
7629 259 248
7630 294 37
7631 270 102
7632 286 91
7633 176 37
7634 319 378
7635 100 117
7636 243 134
7637 126 81
7638 307 346
7639 168 81
7640 118 33
7641 274 87
7642 193 72
7643 268 67
7644 216 39
7645 159 88
7646 329 376
7647 133 69
7648 124 203
7649 173 87
7650 231 44
7651 238 95
7652 227 107
7653 283 120
7654 288 71
7655 222 113
7656 295 45
7657 247 1
7658 329 342
7659 263 208
7660 218 58
7661 246 82
7662 19 60
7663 176 55
7664 160 123
7665 320 271
7666 309 360
7667 52 78
7668 139 249
7669 318 66
7670 183 77
7671 126 31
7672 270 88
7673 262 94
7674 241 46
7675 314 347
7676 297 106
7677 106 70
7678 149 61
7679 238 118
7680 322 96
7681 169 104
7682 337 161
7683 217 28
7684 316 65
7685 155 40
7686 216 55
7687 248 205
7688 292 129
7689 168 122
7690 320 318
7691 289 86
7692 175 43
7693 288 47
7694 197 124
7695 110 67
7696 325 321
7697 106 86
7698 121 75
7699 151 92
7700 289 118
7701 253 87
7702 219 96
7703 152 41
7704 311 68
7705 124 83
7706 52 89
7707 236 88
7708 303 64
7709 208 71
7710 304 19
7711 115 57
7712 325 77
7713 121 81
7714 228 102
7715 307 367
7716 118 47
7717 209 76
7718 252 53
7719 227 53
7720 335 116
7721 256 56
7722 228 40
7723 287 125
7724 278 45
7725 161 121
7726 228 81
7727 135 87
7728 261 30
7729 191 54
7730 288 75
7731 139 89
7732 53 75
7733 336 79
7734 337 46
7735 305 20
7736 177 32
7737 116 83
7738 143 134
7739 210 109
7740 145 73
7741 285 83
7742 175 114
7743 158 96
7744 247 103
7745 172 124
7746 275 56
7747 146 33
7748 19 128
7749 122 99
7750 329 368
7751 327 47
7752 285 87
7753 226 96
7754 287 54
7755 196 128
7756 50 33
7757 140 37
7758 19 61
7759 330 324
7760 270 105
7761 188 55
7762 135 112
7763 185 26
7764 122 105
7765 99 82
7766 286 38
7767 283 109
7768 48 70
7769 186 111
7770 178 97
7771 280 125
7772 325 54
7773 218 95
7774 136 115
7775 301 98
7776 217 91
7777 100 67
7778 188 45
7779 170 115
7780 250 121
7781 301 77
7782 51 101
7783 184 66
7784 141 29
7785 300 64
7786 331 40
7787 199 51
7788 150 113
7789 143 91
7790 183 127
7791 104 32
7792 181 127
7793 241 76
7794 240 60
7795 208 43
7796 305 317
7797 265 47
7798 241 249
7799 193 54
7800 316 371
7801 141 30
7802 106 47
7803 111 110
7804 234 79
7805 223 110
7806 293 115
7807 296 128
7808 309 60
7809 52 36
7810 98 91
7811 311 87
7812 159 70
7813 356 431
7814 146 53
7815 148 86
7816 218 51
7817 327 363
7818 225 23
7819 275 70
7820 228 32
7821 240 76
7822 301 36
7823 165 48
7824 195 66
7825 343 49
7826 179 66
7827 260 28
7828 232 55
7829 291 127
7830 11 54
7831 184 91
7832 232 93
7833 263 191
7834 212 53
7835 100 29
7836 213 80
7837 183 35
7838 137 52
7839 270 35
7840 239 146
7841 153 66
7842 326 69
7843 137 109
7844 262 125
7845 168 52
7846 231 51
7847 165 114
7848 143 209
7849 50 53
7850 356 517
7851 289 127
7852 213 39
7853 176 85
7854 343 92
7855 146 78
7856 159 78
7857 311 322
7858 118 100
7859 321 343
7860 242 40
7861 130 66
7862 226 45
7863 151 123
7864 55 78
7865 225 37
7866 260 117
7867 304 336
7868 191 60
7869 225 50
7870 323 33
7871 124 49
7872 125 185
7873 13 21
7874 324 350
7875 262 35
7876 241 103
7877 54 40
7878 256 201
7879 255 33
7880 334 116
7881 268 47
7882 245 42
7883 111 33
7884 237 102
7885 123 126
7886 275 123
7887 173 95
7888 16 205
7889 104 42
7890 292 124
7891 255 46
7892 170 48
7893 220 36
7894 149 48
7895 229 81
7896 147 77
7897 318 18
7898 237 124
7899 213 75
7900 161 47
7901 319 332
7902 225 224
7903 284 245
7904 303 361
7905 300 81
7906 234 80
7907 11 91
7908 262 28
7909 125 139
7910 197 68
7911 281 90
7912 236 119
7913 206 116
7914 11 57
7915 329 101
7916 156 100
7917 290 103
7918 301 55
7919 268 62
7920 321 356
7921 206 124
7922 140 68
7923 49 51
7924 250 82
7925 273 129
7926 226 64
7927 130 48
7928 256 64
7929 136 75
7930 306 69
7931 340 127
7932 326 33
7933 117 71
7934 170 71
7935 241 61
7936 141 57
7937 264 58
7938 55 11
7939 217 119
7940 270 68
7941 180 59
7942 253 88
7943 275 120
7944 186 92
7945 281 123
7946 206 115
7947 252 45
7948 299 38
7949 261 247
7950 82 262
7951 250 29
7952 125 239
7953 162 94
7954 180 41
7955 147 89
7956 106 43
7957 257 58
7958 326 78
7959 212 104
7960 240 72
7961 146 70
7962 226 66
7963 283 100
7964 29 125
7965 311 347
7966 327 43
7967 307 341
7968 266 104
7969 251 71
7970 261 32
7971 219 109
7972 125 130
7973 188 91
7974 174 28
7975 187 120
7976 309 365
7977 264 67
7978 219 102
7979 310 88
7980 25 18
7981 113 129
7982 305 333
7983 313 58
7984 50 73
7985 266 56
7986 189 99
7987 336 56
7988 212 96
7989 200 93
7990 161 106
7991 123 70
7992 127 128
7993 49 61
7994 23 99
7995 321 33
7996 224 44
7997 245 90
7998 158 78
7999 203 105
8000 200 30
8001 300 46
8002 166 126
8003 285 101
8004 329 77
8005 209 116
8006 227 42
8007 302 359
8008 29 72
8009 282 82
8010 116 129
8011 337 94
8012 151 67
8013 308 330
8014 235 74
8015 239 154
8016 100 37
8017 227 54
8018 227 76
8019 109 77
8020 316 20
8021 310 275
8022 180 207
8023 255 30
8024 58 74
8025 242 129
8026 16 67
8027 257 87
8028 288 40
8029 293 61
8030 227 61
8031 157 111
8032 118 35
8033 251 35
8034 279 62
8035 126 119
8036 206 123
8037 297 105
8038 111 59
8039 303 333
8040 183 49
8041 253 84
8042 318 387
8043 294 41
8044 315 40
8045 242 117
8046 259 45
8047 243 182
8048 300 69
8049 356 678
8050 196 108
8051 208 85
8052 202 128
8053 133 78
8054 264 38
8055 259 75
8056 129 77
8057 303 81
8058 129 94
8059 124 193
8060 226 79
8061 195 35
8062 154 123
8063 199 102
8064 111 115
8065 290 118
8066 165 41
8067 100 98
8068 134 108
8069 164 123
8070 315 358
8071 229 71
8072 161 70
8073 313 370
8074 292 100
8075 248 50
8076 271 111
8077 123 129
8078 167 88
8079 99 116
8080 214 102
8081 277 27
8082 321 327
8083 177 49
8084 179 106
8085 111 40
8086 149 68
8087 313 32
8088 98 54
8089 327 271
8090 312 323
8091 243 124
8092 275 84
8093 102 112
8094 280 47
8095 118 51
8096 253 51
8097 138 121
8098 60 63
8099 52 69
8100 316 313
8101 16 191
8102 23 47
8103 246 94
8104 146 97
8105 49 39
8106 191 102
8107 146 127
8108 226 77
8109 242 72
8110 313 49
8111 200 37
8112 232 83
8113 148 83
8114 114 99
8115 256 172
8116 175 68
8117 57 79
8118 170 88
8119 104 46
8120 99 52
8121 119 106
8122 190 180
8123 140 249
8124 320 317
8125 111 246
8126 317 70
8127 157 60
8128 11 129
